"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","unique_identifier","subject_id","study_id","session_id","stimulus","response","timeout","failed_images","failed_audio","failed_video","task","respondedwhen","time_manipulation","correctresponse","targetimagelocation","blocktype","correct","roundtype"
"","1972","html-keyboard-response","63","125523","0.0-9.0-2.13","DgUhojZR0x","5cf31154eed13700013c1417","6617fad957f7c6a12ea16e26","6622c1a135e0eaba40993a5a","mask grid"," ","","","","","Ontogenetic_Distractor_notarget","onmask","1700"," ","5","Phylogenetic","true","practice"
"","null","html-keyboard-response","64","126728","0.0-9.0-3.13","DgUhojZR0x","5cf31154eed13700013c1417","6617fad957f7c6a12ea16e26","6622c1a135e0eaba40993a5a","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","65","127234","0.0-9.0-0.14","DgUhojZR0x","5cf31154eed13700013c1417","6617fad957f7c6a12ea16e26","6622c1a135e0eaba40993a5a","fixation cross","null","","","","","","","","","","","",""
"","1300","html-keyboard-response","66","128535","0.0-9.0-1.14","DgUhojZR0x","5cf31154eed13700013c1417","6617fad957f7c6a12ea16e26","6622c1a135e0eaba40993a5a","image grid"," ","","","","","Phylogenetic_Distractor_Nonthreat_target","ongrid","1600","p","4","Phylogenetic","false","practice"
"","null","html-keyboard-response","67","128687","0.0-9.0-2.14","DgUhojZR0x","5cf31154eed13700013c1417","6617fad957f7c6a12ea16e26","6622c1a135e0eaba40993a5a","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","68","129890","0.0-9.0-3.14","DgUhojZR0x","5cf31154eed13700013c1417","6617fad957f7c6a12ea16e26","6622c1a135e0eaba40993a5a","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","69","130397","0.0-9.0-0.15","DgUhojZR0x","5cf31154eed13700013c1417","6617fad957f7c6a12ea16e26","6622c1a135e0eaba40993a5a","fixation cross","null","","","","","","","","","","","",""
"","1346","html-keyboard-response","70","131744","0.0-9.0-1.15","DgUhojZR0x","5cf31154eed13700013c1417","6617fad957f7c6a12ea16e26","6622c1a135e0eaba40993a5a","image grid","q","","","","","Ontogenetic_Distractor_Threat_target","ongrid","1500","q","5","Phylogenetic","true","practice"
"","null","html-keyboard-response","71","131896","0.0-9.0-2.15","DgUhojZR0x","5cf31154eed13700013c1417","6617fad957f7c6a12ea16e26","6622c1a135e0eaba40993a5a","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","72","133100","0.0-9.0-3.15","DgUhojZR0x","5cf31154eed13700013c1417","6617fad957f7c6a12ea16e26","6622c1a135e0eaba40993a5a","feedback screen","null","","","","","","","","","","","",""
