"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","unique_identifier","subject_id","study_id","session_id","stimulus","response","timeout","failed_images","failed_audio","failed_video","task","respondedwhen","time_manipulation","correctresponse","targetimagelocation","blocktype","correct","roundtype"
"","null","html-keyboard-response","330","524696","0.0-13.0-2.39","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","604","html-keyboard-response","331","525502","0.0-14.0","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","break screen","s","","","","","","","","","","","",""
"","null","html-keyboard-response","332","528005","0.0-15.0-0.0","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","333","530508","0.0-15.0-1.0","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","2955","html-keyboard-response","334","530963","0.0-15.0-2.0","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","mask grid"," ","","","","","Ontogenetic_Distractor_Threat_target","onmask","2500","q","8","Ontogenetic","false","experimental"
"","null","html-keyboard-response","335","531668","0.0-15.0-0.1","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross","null","","","","","","","","","","","",""
"","1030","html-keyboard-response","336","532699","0.0-15.0-1.1","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","image grid"," ","","","","","Ontogenetic_Distractor_Threat_target","ongrid","2500","q","3","Ontogenetic","false","experimental"
"","null","html-keyboard-response","337","532855","0.0-15.0-2.1","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","338","533559","0.0-15.0-0.2","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross","null","","","","","","","","","","","",""
"","755","html-keyboard-response","339","534314","0.0-15.0-1.2","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","image grid"," ","","","","","Ontogenetic_Distractor_Threat_target","ongrid","2500","q","1","Ontogenetic","false","experimental"
"","null","html-keyboard-response","340","534468","0.0-15.0-2.2","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","341","535173","0.0-15.0-0.3","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","342","537675","0.0-15.0-1.3","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","2682","html-keyboard-response","343","537858","0.0-15.0-2.3","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","mask grid"," ","","","","","Ontogenetic_Distractor_Threat_target","onmask","2500","q","7","Ontogenetic","false","experimental"
"","103","html-keyboard-response","344","538562","0.0-15.0-0.4","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross","g","","","","","","","","","","","",""
"","null","html-keyboard-response","345","541064","0.0-15.0-1.4","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","2539","html-keyboard-response","346","541103","0.0-15.0-2.4","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","mask grid"," ","","","","","Ontogenetic_Distractor_Threat_target","onmask","2500","q","3","Ontogenetic","false","experimental"
"","null","html-keyboard-response","347","541809","0.0-15.0-0.5","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross","null","","","","","","","","","","","",""
"","1770","html-keyboard-response","348","543580","0.0-15.0-1.5","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","image grid"," ","","","","","Ontogenetic_Distractor_notarget","ongrid","2500"," ","7","Ontogenetic","true","experimental"
"","null","html-keyboard-response","349","543733","0.0-15.0-2.5","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","350","544437","0.0-15.0-0.6","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","351","546939","0.0-15.0-1.6","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","4772","html-keyboard-response","352","549212","0.0-15.0-2.6","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","mask grid"," ","","","","","Ontogenetic_Distractor_Nonthreat_target","onmask","2500","p","5","Ontogenetic","false","experimental"
"","null","html-keyboard-response","353","549919","0.0-15.0-0.7","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross","null","","","","","","","","","","","",""
"","660","html-keyboard-response","354","550579","0.0-15.0-1.7","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","image grid"," ","","","","","Ontogenetic_Distractor_Threat_target","ongrid","2500","q","2","Ontogenetic","false","experimental"
"","null","html-keyboard-response","355","550732","0.0-15.0-2.7","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","356","551438","0.0-15.0-0.8","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","357","553943","0.0-15.0-1.8","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","2500","html-keyboard-response","358","558944","0.0-15.0-2.8","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","mask grid","null","","","","","Ontogenetic_Distractor_Threat_target","onmask","2500","q","2","Ontogenetic","false","experimental"
"","175","html-keyboard-response","359","559650","0.0-15.0-0.9","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross"," ","","","","","","","","","","","",""
"","null","html-keyboard-response","360","562154","0.0-15.0-1.9","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","2984","html-keyboard-response","361","562639","0.0-15.0-2.9","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","mask grid","p","","","","","Ontogenetic_Distractor_Nonthreat_target","onmask","2500","p","1","Ontogenetic","true","experimental"
"","null","html-keyboard-response","362","563343","0.0-15.0-0.10","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross","null","","","","","","","","","","","",""
"","94","html-keyboard-response","363","563439","0.0-15.0-1.10","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","image grid"," ","","","","","Ontogenetic_Distractor_Threat_target","ongrid","2500","q","3","Ontogenetic","false","experimental"
"","null","html-keyboard-response","364","563592","0.0-15.0-2.10","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","365","564296","0.0-15.0-0.11","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross","null","","","","","","","","","","","",""
"","2122","html-keyboard-response","366","566419","0.0-15.0-1.11","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","image grid","p","","","","","Ontogenetic_Distractor_Nonthreat_target","ongrid","2500","p","6","Ontogenetic","true","experimental"
"","null","html-keyboard-response","367","566572","0.0-15.0-2.11","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","368","567276","0.0-15.0-0.12","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","369","569779","0.0-15.0-1.12","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","5972","html-keyboard-response","370","573252","0.0-15.0-2.12","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","mask grid"," ","","","","","Ontogenetic_Distractor_Threat_target","onmask","2500","q","1","Ontogenetic","false","experimental"
"","null","html-keyboard-response","371","573962","0.0-15.0-0.13","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","372","576465","0.0-15.0-1.13","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","3213","html-keyboard-response","373","577178","0.0-15.0-2.13","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","mask grid"," ","","","","","Ontogenetic_Distractor_Nonthreat_target","onmask","2500","p","8","Ontogenetic","false","experimental"
"","null","html-keyboard-response","374","577883","0.0-15.0-0.14","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","375","580386","0.0-15.0-1.14","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","5206","html-keyboard-response","376","583093","0.0-15.0-2.14","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","mask grid"," ","","","","","Ontogenetic_Distractor_Nonthreat_target","onmask","2500","p","7","Ontogenetic","false","experimental"
"","211","html-keyboard-response","377","583797","0.0-15.0-0.15","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross"," ","","","","","","","","","","","",""
"","null","html-keyboard-response","378","586300","0.0-15.0-1.15","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","6549","html-keyboard-response","379","590350","0.0-15.0-2.15","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","mask grid"," ","","","","","Ontogenetic_Distractor_Nonthreat_target","onmask","2500","p","3","Ontogenetic","false","experimental"
"","null","html-keyboard-response","380","591055","0.0-15.0-0.16","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross","null","","","","","","","","","","","",""
"","2234","html-keyboard-response","381","593290","0.0-15.0-1.16","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","image grid","p","","","","","Ontogenetic_Distractor_Nonthreat_target","ongrid","2500","p","5","Ontogenetic","true","experimental"
"","null","html-keyboard-response","382","593443","0.0-15.0-2.16","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","68","html-keyboard-response","383","594146","0.0-15.0-0.17","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross"," ","","","","","","","","","","","",""
