"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","unique_identifier","subject_id","study_id","session_id","stimulus","response","timeout","failed_images","failed_audio","failed_video","task","respondedwhen","time_manipulation","correctresponse","targetimagelocation","blocktype","correct","roundtype"
"","2313","html-keyboard-response","22","91192","0.0-9.0-1.3","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","image grid","q","","","","","Phylogenetic_Distractor_Threat_target","ongrid","2700","q","9","Phylogenetic","true","practice"
"","null","html-keyboard-response","23","91345","0.0-9.0-2.3","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","24","92550","0.0-9.0-3.3","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","25","93054","0.0-9.0-0.4","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","26","95657","0.0-9.0-1.4","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","2797","html-keyboard-response","27","95856","0.0-9.0-2.4","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","mask grid"," ","","","","","Phylogenetic_Distractor_notarget","onmask","2600"," ","5","Phylogenetic","true","practice"
"","null","html-keyboard-response","28","97060","0.0-9.0-3.4","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","29","97567","0.0-9.0-0.5","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","30","100069","0.0-9.0-1.5","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","3186","html-keyboard-response","31","100757","0.0-9.0-2.5","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","mask grid"," ","","","","","Phylogenetic_Distractor_notarget","onmask","2500"," ","1","Phylogenetic","true","practice"
"","null","html-keyboard-response","32","101960","0.0-9.0-3.5","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","33","102468","0.0-9.0-0.6","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","fixation cross","null","","","","","","","","","","","",""
"","1871","html-keyboard-response","34","104341","0.0-9.0-1.6","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","image grid","q","","","","","Ontogenetic_Distractor_Nonthreat_target","ongrid","2400","p","9","Phylogenetic","false","practice"
"","null","html-keyboard-response","35","104493","0.0-9.0-2.6","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","36","105697","0.0-9.0-3.6","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","37","106205","0.0-9.0-0.7","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","38","108507","0.0-9.0-1.7","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","2941","html-keyboard-response","39","109150","0.0-9.0-2.7","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","mask grid","p","","","","","Phylogenetic_Distractor_Nonthreat_target","onmask","2300","p","3","Phylogenetic","true","practice"
"","null","html-keyboard-response","40","110354","0.0-9.0-3.7","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","41","110862","0.0-9.0-0.8","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","fixation cross","null","","","","","","","","","","","",""
"","1204","html-keyboard-response","42","112068","0.0-9.0-1.8","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","image grid","p","","","","","Ontogenetic_Distractor_Nonthreat_target","ongrid","2200","p","8","Phylogenetic","true","practice"
"","null","html-keyboard-response","43","112220","0.0-9.0-2.8","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","44","113425","0.0-9.0-3.8","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","45","113929","0.0-9.0-0.9","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","fixation cross","null","","","","","","","","","","","",""
"","1281","html-keyboard-response","46","115211","0.0-9.0-1.9","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","image grid","p","","","","","Ontogenetic_Distractor_Nonthreat_target","ongrid","2100","p","5","Phylogenetic","true","practice"
"","null","html-keyboard-response","47","115364","0.0-9.0-2.9","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","48","116567","0.0-9.0-3.9","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","49","117072","0.0-9.0-0.10","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","fixation cross","null","","","","","","","","","","","",""
"","1838","html-keyboard-response","50","118912","0.0-9.0-1.10","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","image grid"," ","","","","","Ontogenetic_Distractor_notarget","ongrid","2000"," ","6","Phylogenetic","true","practice"
"","null","html-keyboard-response","51","119064","0.0-9.0-2.10","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","52","120268","0.0-9.0-3.10","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","53","120776","0.0-9.0-0.11","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","fixation cross","null","","","","","","","","","","","",""
"","1364","html-keyboard-response","54","122142","0.0-9.0-1.11","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","image grid","p","","","","","Phylogenetic_Distractor_Nonthreat_target","ongrid","1900","p","5","Phylogenetic","true","practice"
"","null","html-keyboard-response","55","122294","0.0-9.0-2.11","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","56","123498","0.0-9.0-3.11","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","57","124009","0.0-9.0-0.12","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","58","125811","0.0-9.0-1.12","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","1857","html-keyboard-response","59","125869","0.0-9.0-2.12","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","mask grid","q","","","","","Phylogenetic_Distractor_Threat_target","onmask","1800","q","5","Phylogenetic","true","practice"
"","null","html-keyboard-response","60","127074","0.0-9.0-3.12","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","61","127583","0.0-9.0-0.13","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","fixation cross","null","","","","","","","","","","","",""
"","988","html-keyboard-response","62","128573","0.0-9.0-1.13","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","image grid","q","","","","","Ontogenetic_Distractor_Threat_target","ongrid","1700","q","8","Phylogenetic","true","practice"
"","null","html-keyboard-response","63","128725","0.0-9.0-2.13","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","64","129928","0.0-9.0-3.13","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","65","130436","0.0-9.0-0.14","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","66","132038","0.0-9.0-1.14","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","1879","html-keyboard-response","67","132320","0.0-9.0-2.14","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","mask grid"," ","","","","","Phylogenetic_Distractor_Nonthreat_target","onmask","1600","p","1","Phylogenetic","false","practice"
"","null","html-keyboard-response","68","133524","0.0-9.0-3.14","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","69","134033","0.0-9.0-0.15","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","fixation cross","null","","","","","","","","","","","",""
"","1077","html-keyboard-response","70","135110","0.0-9.0-1.15","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","image grid","q","","","","","Ontogenetic_Distractor_Threat_target","ongrid","1500","q","2","Phylogenetic","true","practice"
"","null","html-keyboard-response","71","135262","0.0-9.0-2.15","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","72","136466","0.0-9.0-3.15","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","73","136974","0.0-9.0-0.16","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","fixation cross","null","","","","","","","","","","","",""
"","740","html-keyboard-response","74","137715","0.0-9.0-1.16","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","image grid","q","","","","","Ontogenetic_Distractor_Threat_target","ongrid","1400","q","1","Phylogenetic","true","practice"
"","null","html-keyboard-response","75","137866","0.0-9.0-2.16","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","76","139069","0.0-9.0-3.16","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","77","139580","0.0-9.0-0.17","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","fixation cross","null","","","","","","","","","","","",""
"","714","html-keyboard-response","78","140295","0.0-9.0-1.17","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","image grid","q","","","","","Ontogenetic_Distractor_Threat_target","ongrid","1300","q","2","Phylogenetic","true","practice"
"","null","html-keyboard-response","79","140448","0.0-9.0-2.17","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
